,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Unnamed: 13
0,20MICRONS,EQ,98.6,99.2,94.2,94.9,95.4,98.1,204211,19598870.75,16-NOV-2022,4229,INE144J01027,
1,21STCENMGM,EQ,22.3,22.45,21.9,21.9,21.9,22.3,11478,253518.05,16-NOV-2022,85,INE253B01015,
2,364D121023,TB,93.65,93.65,93.65,93.65,93.65,93.5,100,9365.0,16-NOV-2022,1,IN002022Z283,
3,3IINFOLTD,EQ,42.5,43.5,41.9,42.1,42.25,42.75,413278,17582391.15,16-NOV-2022,2818,INE748C01038,
4,3MINDIA,EQ,24150.0,24238.2,23856.1,24014.6,23960.9,24134.4,3514,84525951.55,16-NOV-2022,1769,INE470A01017,
5,3PLAND,EQ,17.3,17.3,16.6,16.65,16.6,16.95,5077,85625.8,16-NOV-2022,93,INE105C01023,
6,4THDIM,EQ,82.85,86.15,82.85,85.0,85.0,84.5,3060,254547.45,16-NOV-2022,52,INE382T01022,
7,522GS2025,GS,97.35,97.35,97.35,97.35,97.35,97.35,1000,97350.0,16-NOV-2022,1,IN0020200112,
8,5PAISA,EQ,319.0,319.0,313.55,315.6,316.0,314.0,15017,4744260.6,16-NOV-2022,1735,INE618L01018,
9,63MOONS,EQ,155.1,158.2,152.35,153.25,152.8,157.75,38532,5971194.8,16-NOV-2022,1259,INE111B01023,
10,667GS2035,GS,97.0,97.0,96.75,96.75,96.75,97.0,699,67678.25,16-NOV-2022,5,IN0020210152,
11,667GS2050,GS,92.6,96.85,92.2,96.85,96.85,92.6,52,4799.45,16-NOV-2022,3,IN0020200252,
12,669GS2024,GS,101.8,101.8,101.8,101.8,101.8,101.6,100,10180.0,16-NOV-2022,1,IN0020220052,
13,695GS2061,GS,95.15,95.15,95.0,95.0,95.0,99.75,5200,494005.25,16-NOV-2022,6,IN0020210202,
14,699GS2051,GS,100.0,100.0,97.0,97.0,97.0,97.6,1370,133190.1,16-NOV-2022,8,IN0020210194,
15,710GS2029,GS,100.99,101.0,100.0,100.0,100.0,99.99,15870,1587130.69,16-NOV-2022,13,IN0020220011,
16,719GS2060,GS,97.5,98.5,97.5,98.5,98.5,97.0,1110,109225.0,16-NOV-2022,2,IN0020200039,
17,726GS2032,GS,101.8,101.8,101.8,101.8,101.8,101.7,1800,183240.0,16-NOV-2022,1,IN0020220060,
18,738GS2027,GS,104.2,104.49,104.2,104.46,104.49,104.12,11000,1149100.0,16-NOV-2022,2,IN0020220037,
