,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Unnamed: 13
68,ADANITRANS,BL,3292.05,3292.05,3292.05,3292.05,3292.05,3308.6,394892,1300004208.6,14-NOV-2022,1,INE931S01010,
69,ADANITRANS,EQ,3292.05,3300.35,3262.7,3287.65,3280.0,3292.05,932226,3063657812.4,14-NOV-2022,33199,INE931S01010,
70,ADFFOODS,EQ,767.7,767.7,741.65,744.7,742.0,761.25,9064,6816122.45,14-NOV-2022,1098,INE982B01019,
71,ADL,BE,61.15,65.7,61.15,62.6,61.2,63.75,1471,93614.5,14-NOV-2022,26,INE0CHO01012,
72,ADORWELD,EQ,826.7,866.95,806.45,856.85,853.0,819.4,84152,71193926.7,14-NOV-2022,6188,INE045A01017,
73,ADROITINFO,EQ,19.45,19.45,19.45,19.45,19.45,18.55,88102,1713583.9,14-NOV-2022,131,INE737B01033,
74,ADSL,EQ,107.5,108.35,105.6,106.65,106.35,107.35,100519,10724228.35,14-NOV-2022,1576,INE102I01027,
75,ADVANIHOTR,EQ,83.9,84.65,82.0,83.9,83.55,83.7,45783,3817685.05,14-NOV-2022,773,INE199C01026,
76,ADVENZYMES,EQ,281.0,286.0,278.0,279.7,278.7,284.6,47400,13349474.6,14-NOV-2022,3473,INE837H01020,
77,AEGISCHEM,EQ,322.9,328.4,310.55,314.7,317.0,322.75,685668,220144845.45,14-NOV-2022,19817,INE208C01025,
78,AETHER,EQ,880.0,898.0,860.0,882.35,887.35,882.15,153435,134930258.95,14-NOV-2022,10976,INE0BWX01014,
79,AFFLE,EQ,1266.85,1279.7,1252.5,1260.0,1256.1,1262.95,227012,287315288.8,14-NOV-2022,13313,INE00WC01027,
80,AGARIND,EQ,641.7,641.7,613.0,617.0,617.0,635.3,54682,34045811.7,14-NOV-2022,4575,INE204E01012,
81,AGI,EQ,316.75,319.35,311.65,313.35,314.75,315.4,94608,29787416.15,14-NOV-2022,4773,INE415A01038,
82,AGNI,SM,29.2,31.5,28.6,28.6,28.6,30.1,290000,8450500.0,14-NOV-2022,29,INE0LF301013,
83,AGRITECH,EQ,100.55,104.0,99.2,100.1,99.2,99.1,2642,268075.65,14-NOV-2022,156,INE449G01018,
84,AGROPHOS,EQ,40.95,41.0,37.2,38.3,38.5,38.9,85016,3306798.25,14-NOV-2022,740,INE740V01019,
85,AGSTRA,EQ,78.4,79.4,77.5,77.8,78.0,78.3,223896,17523412.25,14-NOV-2022,3125,INE583L01014,
86,AHLADA,BE,104.4,107.0,104.0,105.4,105.9,104.4,3825,402194.25,14-NOV-2022,47,INE00PV01013,
87,AHLEAST,BE,123.25,128.0,122.65,124.5,124.95,129.1,18672,2298801.55,14-NOV-2022,223,INE926K01017,
88,AHLUCONT,EQ,414.9,414.9,393.6,407.15,408.0,418.7,41356,16735768.2,14-NOV-2022,2633,INE758C01029,
89,AIAENG,BL,2593.55,2593.55,2593.55,2593.55,2593.55,2773.7,56083,145454064.65,14-NOV-2022,1,INE212H01026,
90,AIAENG,EQ,2591.0,2821.25,2591.0,2731.75,2744.8,2593.55,327346,894258691.15,14-NOV-2022,33334,INE212H01026,
91,AILIMITED,SM,31.95,31.95,31.95,31.95,31.95,31.05,3000,95850.0,14-NOV-2022,1,INE0CAJ01017,
92,AIRAN,EQ,17.4,17.5,17.3,17.3,17.3,17.3,173293,3006889.2,14-NOV-2022,585,INE645W01026,
93,AIROLAM,EQ,108.6,108.6,100.15,105.0,104.5,103.7,43202,4532022.45,14-NOV-2022,894,INE801L01010,
94,AIRTELPP,E1,441.05,446.0,435.4,444.35,445.95,441.05,2134036,946874714.9,14-NOV-2022,2230,IN9397D01014,
95,AJANTPHARM,EQ,1260.0,1267.55,1239.6,1262.4,1256.0,1257.75,56843,71340475.5,14-NOV-2022,9079,INE031B01049,
96,AJMERA,EQ,264.7,278.0,261.0,276.0,277.0,272.9,102568,27687882.0,14-NOV-2022,2782,INE298G01027,
97,AJOONI,EQ,7.5,8.25,7.35,7.85,7.8,7.65,1057350,8273893.0,14-NOV-2022,769,INE820Y01021,
98,AJRINFRA,EQ,1.5,1.5,1.45,1.5,1.5,1.45,398640,588752.4,14-NOV-2022,356,INE181G01025,
99,AKASH,EQ,34.75,35.95,33.6,35.4,35.05,34.6,24309,848156.7,14-NOV-2022,237,INE737W01013,
100,AKG,BE,59.9,59.9,56.3,58.4,58.4,58.9,4061,234221.95,14-NOV-2022,25,INE00Y801016,
101,AKSHAR,EQ,41.95,42.0,39.05,41.25,41.45,40.3,178141,7239809.35,14-NOV-2022,1181,INE256Z01017,
102,AKSHARCHEM,EQ,304.65,304.65,284.65,294.25,295.95,298.05,18590,5410502.2,14-NOV-2022,1288,INE542B01011,
103,AKSHOPTFBR,EQ,10.3,10.4,9.85,10.15,10.1,10.25,304252,3100927.85,14-NOV-2022,518,INE523B01011,
104,AKZOINDIA,EQ,2277.5,2354.4,2266.55,2342.5,2349.85,2271.25,36069,83697773.5,14-NOV-2022,6188,INE133A01011,
105,ALANKIT,EQ,11.05,11.2,11.0,11.1,11.05,11.1,107422,1189304.85,14-NOV-2022,362,INE914E01040,
106,ALBERTDAVD,EQ,621.1,642.2,602.0,606.05,605.0,578.6,35804,22049122.25,14-NOV-2022,2388,INE155C01010,
107,ALEMBICLTD,EQ,72.85,75.0,72.5,73.05,72.7,72.45,118211,8678885.75,14-NOV-2022,2163,INE426A01027,
108,ALICON,EQ,890.0,921.45,875.05,915.1,910.0,882.95,19832,17905257.1,14-NOV-2022,2015,INE062D01024,
109,ALKALI,EQ,115.1,116.5,112.6,113.35,113.0,114.65,32798,3740271.25,14-NOV-2022,1141,INE773I01017,
110,ALKEM,EQ,3066.0,3218.9,3025.0,3146.3,3145.0,3173.45,231335,724520908.8,14-NOV-2022,23227,INE540L01014,
111,ALKYLAMINE,EQ,2868.0,2874.0,2834.3,2857.1,2856.5,2868.75,18929,54065230.75,14-NOV-2022,5347,INE150B01039,
112,ALLCARGO,EQ,456.95,495.0,455.4,473.9,473.0,453.6,6711433,3204738207.6,14-NOV-2022,106729,INE418H01029,
113,ALLSEC,EQ,491.0,491.0,480.6,484.85,481.0,487.15,15718,7630593.2,14-NOV-2022,3064,INE835G01018,
114,ALMONDZ,EQ,80.95,80.95,75.95,80.1,78.6,79.45,10086,798645.5,14-NOV-2022,261,INE326B01027,
115,ALOKINDS,BE,16.2,16.2,15.6,15.95,16.0,16.05,1070208,17087751.75,14-NOV-2022,3234,INE270A01029,
116,ALPA,EQ,58.7,58.95,57.65,57.9,57.8,58.4,18381,1069679.9,14-NOV-2022,318,INE385I01010,
117,ALPHAGEO,EQ,281.4,281.4,270.0,272.85,274.0,282.8,18772,5143506.8,14-NOV-2022,1253,INE137C01018,
118,ALPSINDUS,EQ,2.25,2.35,2.2,2.25,2.25,2.3,27489,61516.95,14-NOV-2022,89,INE093B01015,
119,AMARAJABAT,EQ,623.0,629.7,615.65,622.15,621.0,625.05,1453773,904291370.55,14-NOV-2022,32319,INE885A01032,
120,AMBANIORG,SM,84.1,84.1,84.1,84.1,84.1,88.3,2000,168200.0,14-NOV-2022,1,INE00C501018,
121,AMBER,EQ,2040.0,2079.0,2031.0,2044.7,2032.0,2037.35,34660,71392391.05,14-NOV-2022,3991,INE371P01015,
122,AMBICAAGAR,BE,29.6,30.8,29.35,29.55,29.9,30.0,16795,500235.4,14-NOV-2022,108,INE792B01012,
123,AMBIKCO,EQ,1526.0,1548.0,1526.0,1534.7,1530.75,1539.15,8869,13635568.7,14-NOV-2022,2998,INE540G01014,
124,AMBUJACEM,BL,557.55,557.55,557.55,557.55,557.55,545.0,963523,537212248.65,14-NOV-2022,1,INE079A01024,
125,AMBUJACEM,EQ,558.9,586.55,557.55,580.3,581.5,557.55,9070550,5225322424.3,14-NOV-2022,115879,INE079A01024,
126,AMDIND,BE,74.5,74.5,74.5,74.5,74.5,78.4,8099,603375.5,14-NOV-2022,86,INE005I01014,
127,AMEYA,SM,57.3,57.3,53.8,53.8,53.8,58.9,12000,663000.0,14-NOV-2022,3,INE0KT901015,
128,AMIORG,EQ,899.95,900.05,877.1,880.85,884.8,891.3,59543,52663510.9,14-NOV-2022,5307,INE00FF01017,
129,AMJLAND,EQ,28.6,29.15,28.5,28.65,28.6,28.85,11421,328400.2,14-NOV-2022,125,INE606A01024,
130,AMRUTANJAN,EQ,732.0,768.9,727.5,738.05,736.45,731.2,24973,18557134.4,14-NOV-2022,2466,INE098F01031,
131,ANANDRATHI,EQ,709.0,711.6,700.3,703.95,703.0,707.45,32354,22809048.5,14-NOV-2022,2162,INE463V01026,
132,ANANTRAJ,EQ,117.0,117.65,114.0,115.4,114.6,116.6,772693,89866538.25,14-NOV-2022,6449,INE242C01024,
133,ANDHRACEMT,BE,7.2,7.2,7.2,7.2,7.2,7.55,89602,645134.4,14-NOV-2022,276,INE666E01012,
134,ANDHRAPAP,EQ,453.2,458.0,445.0,449.35,450.0,448.7,118999,53753696.1,14-NOV-2022,5955,INE435A01028,
135,ANDHRSUGAR,EQ,134.55,135.15,130.05,131.3,131.3,135.6,277065,36577336.2,14-NOV-2022,4150,INE715B01021,
136,ANDREWYU,EQ,20.6,21.1,20.4,20.95,20.95,20.6,104922,2186231.2,14-NOV-2022,618,INE449C01025,
137,ANGELONE,EQ,1442.8,1528.9,1425.2,1513.0,1513.0,1436.1,535616,796094451.65,14-NOV-2022,27060,INE732I01013,
138,ANIKINDS,EQ,41.55,43.05,41.45,41.65,41.45,41.55,68664,2884003.3,14-NOV-2022,530,INE087B01017,
139,ANKITMETAL,EQ,6.25,6.3,5.95,6.1,6.05,6.3,223838,1370691.2,14-NOV-2022,622,INE106I01010,
140,ANMOL,EQ,158.4,158.9,154.6,156.5,156.5,158.4,5658,886308.3,14-NOV-2022,169,INE02AR01019,
141,ANNAPURNA,SM,157.5,157.5,132.0,133.9,134.1,154.15,356000,49894500.0,14-NOV-2022,167,INE0MGM01017,
142,ANSALAPI,BE,26.5,26.5,25.4,26.45,26.5,25.25,196482,5190976.5,14-NOV-2022,362,INE436A01026,
143,ANTGRAPHIC,EQ,0.8,0.85,0.8,0.8,0.8,0.8,528129,431817.65,14-NOV-2022,390,INE414B01021,
144,ANUP,EQ,875.55,884.2,850.0,874.1,879.0,875.55,14134,12300940.8,14-NOV-2022,1110,INE294Z01018,
145,ANURAS,EQ,748.5,748.5,739.15,743.85,744.0,745.2,58746,43644660.55,14-NOV-2022,2519,INE930P01018,
146,APARINDS,EQ,1509.0,1526.8,1472.7,1490.0,1488.5,1498.95,70230,105227182.3,14-NOV-2022,12404,INE372A01015,
147,APCL,EQ,213.0,215.5,211.0,212.7,212.0,212.9,10806,2302252.35,14-NOV-2022,572,INE071F01012,
148,APCOTEXIND,EQ,504.0,504.0,488.0,490.1,490.8,496.75,54968,27153812.75,14-NOV-2022,4460,INE116A01032,
149,APEX,EQ,271.0,272.7,268.6,271.4,271.4,271.25,21885,5934888.5,14-NOV-2022,1451,INE346W01013,
150,APLAPOLLO,BL,1050.35,1050.35,1050.35,1050.35,1050.35,1088.8,176700,185596845.0,14-NOV-2022,1,INE702C01027,
151,APLAPOLLO,EQ,1055.65,1086.15,1051.25,1084.0,1082.0,1050.35,277006,297811785.65,14-NOV-2022,14638,INE702C01027,
152,APLLTD,EQ,640.0,644.0,628.55,640.0,640.0,639.3,153440,97400435.95,14-NOV-2022,5266,INE901L01018,
153,APOLLO,BE,234.0,240.0,229.0,238.45,239.5,235.0,150841,35987937.2,14-NOV-2022,1577,INE713T01010,
154,APOLLOHOSP,BL,4421.4,4421.4,4421.4,4421.4,4421.4,4383.1,158442,700535458.8,14-NOV-2022,1,INE437A01024,
155,APOLLOHOSP,EQ,4430.0,4568.0,4425.2,4556.7,4546.35,4421.4,886587,4020775234.2,14-NOV-2022,70925,INE437A01024,
156,APOLLOPIPE,EQ,452.0,490.0,437.1,477.2,479.5,485.05,146298,68916788.7,14-NOV-2022,7781,INE126J01016,
157,APOLLOTYRE,BL,290.3,290.3,290.3,290.3,290.3,288.65,493353,143220375.9,14-NOV-2022,1,INE438A01022,
158,APOLLOTYRE,EQ,291.45,292.1,282.5,285.35,284.5,290.3,2684508,765526342.15,14-NOV-2022,29142,INE438A01022,
159,APOLSINHOT,EQ,1380.3,1430.0,1380.3,1400.4,1400.0,1407.4,1975,2753538.75,14-NOV-2022,335,INE451F01024,
160,APTECHT,EQ,348.2,358.0,334.3,338.0,338.0,353.05,247754,84191730.85,14-NOV-2022,7809,INE266F01018,
161,APTUS,EQ,324.0,329.0,318.9,324.45,326.0,322.2,1698735,544446054.2,14-NOV-2022,7268,INE852O01025,
162,ARCHIDPLY,EQ,71.0,71.1,67.55,67.95,67.6,70.0,65307,4489892.05,14-NOV-2022,868,INE877I01016,
163,ARCHIES,EQ,19.15,20.95,17.7,18.65,18.75,19.15,193859,3661283.6,14-NOV-2022,1044,INE731A01020,
164,ARENTERP,EQ,33.85,33.85,31.65,32.05,32.8,32.45,5731,185652.75,14-NOV-2022,96,INE610C01014,
165,ARIES,EQ,142.15,143.85,135.1,136.6,135.1,130.55,80142,11079914.9,14-NOV-2022,2356,INE298I01015,
166,ARIHANTCAP,EQ,70.0,70.8,69.1,70.3,70.8,69.65,79211,5526922.95,14-NOV-2022,910,INE420B01036,
167,ARIHANTSUP,EQ,224.95,236.9,218.05,229.85,233.0,223.3,349822,79672959.8,14-NOV-2022,3050,INE643K01018,
168,ARMANFIN,EQ,1567.25,1585.7,1538.9,1573.65,1560.0,1567.25,10150,15890879.5,14-NOV-2022,1786,INE109C01017,
169,AROGRANITE,EQ,46.0,47.9,45.6,46.85,46.7,45.85,35946,1680493.35,14-NOV-2022,266,INE210C01013,
170,ARROWGREEN,BE,128.8,128.8,120.1,124.7,124.5,124.4,8043,1004331.45,14-NOV-2022,82,INE570D01018,
171,ARSHIYA,EQ,11.65,11.65,10.95,11.15,11.15,11.4,762584,8544232.7,14-NOV-2022,916,INE968D01022,
172,ARSSINFRA,BE,20.5,20.8,20.4,20.4,20.4,20.5,15458,318996.15,14-NOV-2022,33,INE267I01010,
173,ARTEMISMED,EQ,73.7,74.7,72.0,72.55,72.95,74.7,162738,11888006.75,14-NOV-2022,1766,INE025R01021,
174,ARTNIRMAN,EQ,73.9,73.9,73.9,73.9,73.9,77.75,2721,201081.9,14-NOV-2022,64,INE738V01013,
175,ARVEE,EQ,91.4,91.55,89.35,91.5,91.55,89.35,1161,105720.25,14-NOV-2022,47,INE006Z01016,
176,ARVIND,EQ,93.55,94.0,91.7,91.9,92.0,93.5,825846,76451939.55,14-NOV-2022,6582,INE034A01011,
177,ARVINDFASN,EQ,352.7,367.5,352.6,356.6,354.0,351.9,384165,138270211.5,14-NOV-2022,11807,INE955V01021,
178,ARVSMART,EQ,275.0,278.35,265.95,267.95,268.5,279.35,57448,15555728.3,14-NOV-2022,2645,INE034S01021,
179,ASAHIINDIA,EQ,630.0,651.9,629.0,644.15,642.95,629.2,515586,330914502.65,14-NOV-2022,14736,INE439A01020,
180,ASAHISONG,EQ,270.0,275.0,269.0,271.7,274.8,270.55,9557,2603634.8,14-NOV-2022,1011,INE228I01012,
181,ASAL,EQ,416.05,434.0,400.0,402.95,403.9,395.6,48176,19816996.0,14-NOV-2022,2444,INE900C01027,
182,ASALCBR,EQ,449.0,449.0,435.25,441.1,442.0,457.6,89509,39534011.8,14-NOV-2022,6802,INE073G01016,
183,ASHAPURMIN,EQ,87.2,93.5,87.2,91.5,91.35,87.8,314965,28759505.85,14-NOV-2022,3278,INE348A01023,
184,ASHIANA,EQ,172.0,175.0,169.0,170.95,169.1,171.2,76687,13259729.65,14-NOV-2022,1854,INE365D01021,
185,ASHIMASYN,EQ,14.5,14.9,14.3,14.4,14.4,14.95,99606,1439737.8,14-NOV-2022,350,INE440A01010,
186,ASHOKA,EQ,74.9,74.95,71.75,73.1,73.3,74.85,1045112,75973840.5,14-NOV-2022,6928,INE442H01029,
187,ASHOKLEY,BL,147.75,147.75,147.75,147.75,147.75,148.0,2369069,350029944.75,14-NOV-2022,1,INE208A01029,
188,ASHOKLEY,EQ,150.0,153.5,148.6,152.75,152.5,147.75,25561145,3870362073.2,14-NOV-2022,99503,INE208A01029,
189,ASIANENE,EQ,71.8,72.7,70.75,71.7,71.85,71.8,52936,3806099.15,14-NOV-2022,760,INE276G01015,
190,ASIANHOTNR,EQ,91.2,91.65,89.1,89.2,89.2,91.2,5707,514055.1,14-NOV-2022,128,INE363A01022,
191,ASIANPAINT,BL,3055.4,3055.4,3055.4,3055.4,3055.4,3131.9,423913,1295223780.2,14-NOV-2022,1,INE021A01026,
192,ASIANPAINT,EQ,3056.0,3077.95,3041.05,3053.2,3054.5,3055.4,811702,2478287985.35,14-NOV-2022,67895,INE021A01026,
193,ASIANTILES,EQ,53.5,53.5,52.2,52.75,52.8,53.05,176793,9355285.65,14-NOV-2022,1597,INE022I01019,
194,ASPINWALL,EQ,219.4,219.4,209.1,214.1,212.6,216.15,11669,2490662.0,14-NOV-2022,455,INE991I01015,
195,ASTEC,EQ,2078.0,2216.75,2065.55,2175.35,2180.0,2082.15,39205,84945367.6,14-NOV-2022,7009,INE563J01010,
196,ASTERDM,EQ,243.1,244.0,232.25,234.0,233.45,245.35,955909,224594905.1,14-NOV-2022,20063,INE914M01019,
197,ASTRAL,BL,2061.95,2061.95,2061.95,2061.95,2061.95,2070.05,151139,311641061.05,14-NOV-2022,1,INE006I01046,
198,ASTRAL,EQ,1994.75,2030.0,1882.65,1982.3,1985.5,2061.95,1449097,2858302980.75,14-NOV-2022,108510,INE006I01046,
199,ASTRAMICRO,EQ,318.2,318.75,310.85,313.3,313.5,317.35,232891,73202064.45,14-NOV-2022,4582,INE386C01029,
200,ASTRAZEN,EQ,3525.0,3620.0,3350.0,3359.35,3350.05,3466.65,57069,195879459.35,14-NOV-2022,9834,INE203A01020,
201,ASTRON,EQ,35.55,35.85,34.85,35.25,35.1,35.1,28958,1020204.05,14-NOV-2022,281,INE646X01014,
202,ATALREAL,SM,62.5,62.5,60.25,60.25,60.25,62.5,14400,878640.0,14-NOV-2022,3,INE0ALR01011,
203,ATFL,EQ,792.8,792.8,765.2,770.85,770.0,788.85,3813,2950769.45,14-NOV-2022,488,INE209A01019,
204,ATGL,BL,3800.6,3800.6,3800.6,3800.6,3800.6,3637.3,395328,1502483596.8,14-NOV-2022,1,INE399L01023,
205,ATGL,EQ,3805.0,3888.0,3770.05,3870.3,3871.0,3800.6,218406,840234205.4,14-NOV-2022,21449,INE399L01023,
206,ATLANTA,BE,18.85,18.85,18.85,18.85,18.85,19.2,4567,86087.95,14-NOV-2022,35,INE285H01022,
