,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Unnamed: 13
0,182D250523,TB,96.0,96.0,96.0,96.0,96.0,96.75,100,9600.0,12-DEC-2022,1,IN002022Y351,
1,182D291222,TB,99.35,99.35,99.35,99.35,99.35,99.35,100,9935.0,12-DEC-2022,1,IN002022Y138,
2,20MICRONS,EQ,96.1,97.1,94.3,96.05,95.6,96.65,123557,11834861.7,12-DEC-2022,2416,INE144J01027,
3,21STCENMGM,EQ,22.6,23.35,22.45,22.55,22.45,22.9,9161,209577.15,12-DEC-2022,140,INE253B01015,
4,3IINFOLTD,EQ,41.65,41.65,40.6,41.1,41.3,41.65,283082,11648079.3,12-DEC-2022,2461,INE748C01038,
5,3MINDIA,EQ,23155.0,23400.0,22925.0,23326.4,23394.7,23120.3,1469,34013247.65,12-DEC-2022,873,INE470A01017,
6,3PLAND,EQ,17.5,17.5,16.75,17.05,17.15,17.2,5367,91395.35,12-DEC-2022,181,INE105C01023,
7,4THDIM,BE,98.2,100.05,98.1,100.05,100.05,98.1,66238,6623887.95,12-DEC-2022,225,INE382T01022,
8,577GS2030,GS,92.32,92.32,92.32,92.32,92.32,92.32,100,9232.0,12-DEC-2022,1,IN0020200153,
9,5PAISA,EQ,324.0,328.95,318.35,324.1,323.25,324.0,20585,6658856.2,12-DEC-2022,1789,INE618L01018,
10,63MOONS,EQ,159.0,159.0,153.95,154.75,155.0,157.4,76056,11833303.45,12-DEC-2022,1696,INE111B01023,
11,654GS2032,GS,98.63,98.63,98.63,98.63,98.63,100.77,50000,4931500.0,12-DEC-2022,50,IN0020210244,
12,667GS2050,GS,97.05,97.05,96.55,96.55,96.55,97.06,3,290.15,12-DEC-2022,3,IN0020200252,
13,669GS2024,GS,102.8,103.05,102.8,103.05,103.05,103.13,300,30884.6,12-DEC-2022,6,IN0020220052,
14,676GS2061,GS,102.37,102.37,102.37,102.37,102.37,97.5,351,35931.87,12-DEC-2022,1,IN0020200401,
