,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Unnamed: 13
588,ERIS,EQ,660.55,674.7,660.55,662.9,663.1,660.0,39328,26188987.4,14-DEC-2022,2968,INE406M01024,
589,EROSMEDIA,EQ,29.4,29.8,28.15,28.75,28.5,28.8,228851,6532387.55,14-DEC-2022,6109,INE416L01017,
590,ESABINDIA,EQ,4140.0,4140.0,4063.55,4113.05,4101.0,4083.9,3727,15267885.45,14-DEC-2022,968,INE284A01012,
591,ESCORTS,EQ,2230.0,2230.0,2183.6,2194.85,2201.0,2216.9,417086,917212985.3,14-DEC-2022,25408,INE042A01014,
592,ESSARSHPNG,EQ,10.35,10.6,10.2,10.25,10.3,10.25,415306,4299869.4,14-DEC-2022,805,INE122M01019,
593,ESSENTIA,BE,8.45,8.7,8.1,8.6,8.65,8.5,3477999,29814548.5,14-DEC-2022,506,INE418N01035,
594,ESTER,EQ,138.0,140.25,137.0,138.05,138.0,137.9,70204,9723475.9,14-DEC-2022,1697,INE778B01029,
595,ETHOSLTD,EQ,1047.95,1047.95,1002.2,1020.75,1020.0,1030.5,45443,46350334.9,14-DEC-2022,8184,INE04TZ01018,
596,EUROBOND,SM,119.7,119.7,119.4,119.4,119.4,118.0,4000,478200.0,14-DEC-2022,2,INE505V01016,
597,EUROTEXIND,EQ,11.8,11.8,10.7,10.85,10.8,10.8,7744,86151.2,14-DEC-2022,66,INE022C01012,
598,EVEREADY,EQ,369.8,369.8,361.45,364.45,365.0,368.7,75118,27357684.95,14-DEC-2022,2764,INE128A01029,
599,EVERESTIND,EQ,821.1,853.0,821.1,839.9,833.15,827.1,28816,24259399.2,14-DEC-2022,2462,INE295A01018,
600,EXCEL,EQ,0.55,0.6,0.5,0.55,0.6,0.55,24754590,13480914.75,14-DEC-2022,3777,INE688J01023,
601,EXCELINDUS,EQ,1217.2,1240.35,1206.65,1224.7,1223.5,1211.1,12339,15125537.05,14-DEC-2022,1594,INE369A01029,
602,EXIDEIND,EQ,192.3,193.35,191.0,192.05,192.0,192.15,2043083,392633833.1,14-DEC-2022,19578,INE302A01020,
