,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Unnamed: 13
51,ACCELYA,EQ,1534.1,1715.0,1519.65,1682.7,1670.0,1533.35,233744,385020147.65,29-NOV-2022,18883,INE793A01012,
52,ACCURACY,EQ,192.8,196.0,187.5,187.85,188.0,188.9,297967,57174481.15,29-NOV-2022,1129,INE648Z01015,
53,ACE,EQ,330.85,354.7,330.85,339.1,337.9,327.95,2706630,935340735.55,29-NOV-2022,45130,INE731H01025,
54,ACEINTEG,EQ,53.2,57.4,53.2,56.65,56.7,55.0,15068,845503.05,29-NOV-2022,126,INE543V01017,
55,ACI,EQ,542.3,554.45,534.0,539.15,540.0,539.55,885600,481080359.1,29-NOV-2022,20112,INE128X01021,
56,ADANIENT,EQ,3885.0,3915.0,3864.05,3878.4,3870.0,3886.15,1513444,5885765382.25,29-NOV-2022,46398,INE423A01024,
57,ADANIGREEN,EQ,2000.0,2030.0,1991.3,2012.05,2022.0,1990.7,499217,1006980378.6,29-NOV-2022,30968,INE364U01010,
58,ADANIPORTS,EQ,878.0,891.8,874.65,878.2,876.85,878.6,3663099,3232894304.2,29-NOV-2022,52556,INE742F01042,
59,ADANIPOWER,EQ,330.0,332.9,323.5,324.7,324.95,328.25,1783244,583674059.25,29-NOV-2022,36015,INE814H01011,
60,ADANITRANS,EQ,2716.0,2816.65,2708.05,2782.7,2790.0,2716.15,733984,2040015872.45,29-NOV-2022,44089,INE931S01010,
61,ADFFOODS,EQ,750.0,835.0,750.0,825.45,825.0,755.05,212667,173888153.55,29-NOV-2022,9696,INE982B01019,
62,ADL,BE,62.35,65.3,62.3,62.45,64.7,64.15,883,55664.65,29-NOV-2022,17,INE0CHO01012,
63,ADORWELD,EQ,850.95,860.0,825.25,833.8,840.0,844.4,5842,4903649.1,29-NOV-2022,874,INE045A01017,
64,ADROITINFO,EQ,18.4,19.3,18.3,19.3,19.3,18.4,53634,1011064.1,29-NOV-2022,318,INE737B01033,
65,ADSL,EQ,105.95,107.95,105.35,106.15,106.45,104.95,130873,13975488.35,29-NOV-2022,2236,INE102I01027,
66,ADVANIHOTR,EQ,80.9,80.9,79.6,80.3,80.45,80.0,30312,2432532.45,29-NOV-2022,349,INE199C01026,
67,ADVENZYMES,EQ,281.95,287.5,280.65,284.0,284.45,280.5,57083,16191163.65,29-NOV-2022,3452,INE837H01020,
68,AEGISCHEM,EQ,333.65,333.75,315.05,316.9,316.0,332.05,557349,179393906.35,29-NOV-2022,13946,INE208C01025,
69,AETHER,EQ,892.45,907.45,892.45,900.4,900.0,893.45,22420,20211805.3,29-NOV-2022,1916,INE0BWX01014,
70,AFFLE,EQ,1230.0,1260.0,1217.0,1251.5,1242.0,1225.65,254690,316103480.2,29-NOV-2022,17402,INE00WC01027,
71,AGARIND,EQ,632.8,638.1,621.25,624.2,623.1,631.85,21662,13645450.95,29-NOV-2022,2081,INE204E01012,
72,AGI,EQ,299.9,305.85,294.0,297.15,296.0,296.0,120288,36104765.1,29-NOV-2022,4222,INE415A01038,
73,AGNI,SM,26.7,26.7,26.15,26.15,26.15,27.5,70000,1841000.0,29-NOV-2022,7,INE0LF301013,
74,AGRITECH,EQ,91.8,93.05,89.2,92.05,91.0,89.2,7632,701860.35,29-NOV-2022,243,INE449G01018,
75,AGROPHOS,EQ,39.75,40.5,39.05,39.5,39.15,39.25,69178,2746277.1,29-NOV-2022,553,INE740V01019,
76,AGSTRA,EQ,76.1,76.1,74.55,74.7,74.65,75.5,192379,14402831.45,29-NOV-2022,2407,INE583L01014,
77,AHLADA,BE,105.45,105.5,100.2,101.9,102.0,105.45,12073,1231355.1,29-NOV-2022,106,INE00PV01013,
78,AHLEAST,BE,116.95,116.95,114.0,114.05,114.0,114.75,3802,435117.8,29-NOV-2022,70,INE926K01017,
79,AHLUCONT,EQ,438.3,439.5,433.0,434.4,435.0,433.95,10994,4781389.15,29-NOV-2022,520,INE758C01029,
80,AIAENG,EQ,2654.0,2708.95,2653.2,2699.8,2700.0,2654.95,92096,248928679.35,29-NOV-2022,7733,INE212H01026,
81,AILIMITED,SM,33.2,33.6,33.2,33.2,33.2,34.9,33000,1100850.0,29-NOV-2022,11,INE0CAJ01017,
82,AIRAN,EQ,17.0,18.75,16.95,18.35,18.3,17.0,821499,14927441.45,29-NOV-2022,2076,INE645W01026,
83,AIROLAM,EQ,89.25,90.25,87.85,88.4,88.3,89.25,22848,2020487.15,29-NOV-2022,308,INE801L01010,
84,AIRTELPP,E1,462.0,465.95,456.35,458.3,459.8,461.75,66101,30452223.0,29-NOV-2022,2632,IN9397D01014,
85,AISL,SM,46.85,46.85,46.85,46.85,46.85,44.65,1200,56220.0,29-NOV-2022,1,INE635Y01015,
86,AJANTPHARM,EQ,1241.95,1252.85,1228.0,1234.3,1233.5,1251.5,25878,32024223.8,29-NOV-2022,4625,INE031B01049,
87,AJMERA,EQ,313.0,358.7,303.3,321.75,321.7,311.9,508066,164164018.4,29-NOV-2022,12159,INE298G01027,
88,AJOONI,EQ,7.85,8.15,7.6,7.65,7.6,7.7,1153762,9004427.15,29-NOV-2022,887,INE820Y01021,
89,AJRINFRA,EQ,1.45,1.5,1.4,1.4,1.45,1.45,921764,1323231.3,29-NOV-2022,440,INE181G01025,
90,AKASH,EQ,33.25,33.75,32.35,33.5,33.75,33.25,24972,821519.7,29-NOV-2022,206,INE737W01013,
91,AKG,BE,62.55,64.0,61.2,62.4,61.2,62.3,27698,1727169.2,29-NOV-2022,75,INE00Y801016,
92,AKSHAR,EQ,63.3,63.3,63.25,63.3,63.3,60.3,584509,36998981.5,29-NOV-2022,457,INE256Z01017,
93,AKSHARCHEM,EQ,328.0,329.0,317.0,320.5,320.0,322.15,4729,1532531.2,29-NOV-2022,447,INE542B01011,
94,AKSHOPTFBR,EQ,10.4,10.4,10.1,10.15,10.2,10.3,176046,1796269.9,29-NOV-2022,367,INE523B01011,
95,AKZOINDIA,EQ,2327.0,2346.55,2298.0,2304.35,2310.0,2299.9,8243,19067322.7,29-NOV-2022,1747,INE133A01011,
96,ALANKIT,EQ,11.2,11.25,11.05,11.15,11.2,11.1,154947,1727829.65,29-NOV-2022,428,INE914E01040,
97,ALBERTDAVD,EQ,586.0,596.0,584.05,592.15,594.0,587.7,1478,873796.3,29-NOV-2022,198,INE155C01010,
98,ALEMBICLTD,EQ,73.1,73.9,70.0,70.9,71.25,72.7,275427,19729171.15,29-NOV-2022,3476,INE426A01027,
99,ALICON,EQ,994.0,1045.0,992.05,1003.3,1000.0,994.0,29731,30456388.75,29-NOV-2022,3139,INE062D01024,
100,ALKALI,EQ,119.3,138.35,117.95,135.3,134.7,118.55,601291,80382479.05,29-NOV-2022,8097,INE773I01017,
101,ALKEM,EQ,3080.65,3148.8,3080.65,3121.65,3116.1,3080.65,104264,324357096.65,29-NOV-2022,9435,INE540L01014,
102,ALKYLAMINE,EQ,2834.55,2848.0,2811.0,2824.65,2815.0,2812.45,20862,58899992.2,29-NOV-2022,3962,INE150B01039,
103,ALLCARGO,EQ,466.1,466.8,428.1,432.45,431.4,464.55,1783503,786954546.6,29-NOV-2022,37558,INE418H01029,
104,ALLSEC,EQ,497.45,507.25,497.45,505.8,506.0,500.2,7604,3842047.8,29-NOV-2022,318,INE835G01018,
105,ALMONDZ,EQ,75.9,76.5,75.25,76.1,76.2,75.1,14174,1074851.3,29-NOV-2022,152,INE326B01027,
106,ALOKINDS,BE,15.75,16.25,15.6,15.9,15.95,15.8,2956533,47359107.35,29-NOV-2022,5528,INE270A01029,
107,ALPA,EQ,55.8,57.5,55.15,55.65,55.2,55.95,59166,3331985.15,29-NOV-2022,1010,INE385I01010,
108,ALPHAGEO,EQ,273.85,280.15,273.85,278.6,279.65,273.85,12305,3414523.25,29-NOV-2022,1286,INE137C01018,
109,ALPSINDUS,EQ,2.25,2.35,2.2,2.35,2.35,2.3,36621,84020.85,29-NOV-2022,65,INE093B01015,
110,AMARAJABAT,EQ,642.05,651.75,640.25,646.25,646.85,644.3,646332,417931348.6,29-NOV-2022,15897,INE885A01032,
111,AMBANIORG,SM,85.05,85.05,85.05,85.05,85.05,81.0,2000,170100.0,29-NOV-2022,1,INE00C501018,
112,AMBER,EQ,1959.0,1959.0,1926.35,1934.25,1940.0,1969.4,130496,252957502.5,29-NOV-2022,14637,INE371P01015,
113,AMBICAAGAR,BE,29.1,29.5,28.2,28.7,29.0,29.1,12259,353051.45,29-NOV-2022,80,INE792B01012,
114,AMBIKCO,EQ,1522.0,1523.55,1505.0,1510.35,1509.0,1510.0,6541,9890851.95,29-NOV-2022,1960,INE540G01014,
115,AMBUJACEM,EQ,569.6,574.4,563.75,564.95,564.15,568.45,3646853,2076061416.95,29-NOV-2022,47092,INE079A01024,
116,AMDIND,BE,49.55,51.65,48.05,48.5,48.05,50.55,97362,4796329.35,29-NOV-2022,521,INE005I01014,
117,AMEYA,SM,50.5,51.75,50.05,50.05,50.05,52.0,40000,2031800.0,29-NOV-2022,10,INE0KT901015,
118,AMIABLE,ST,135.0,135.0,128.5,128.75,128.6,135.25,35200,4566560.0,29-NOV-2022,22,INE0MTP01013,
119,AMIORG,EQ,971.0,1012.0,941.15,1000.4,1001.45,936.5,805005,797032588.3,29-NOV-2022,32728,INE00FF01017,
120,AMJLAND,EQ,28.6,28.6,27.55,27.7,27.7,27.9,21728,602663.8,29-NOV-2022,136,INE606A01024,
121,AMRUTANJAN,EQ,703.9,710.4,703.9,705.6,707.7,703.9,12389,8757892.55,29-NOV-2022,1878,INE098F01031,
122,ANANDRATHI,EQ,710.0,712.0,705.0,706.3,705.0,708.2,12582,8912573.8,29-NOV-2022,1273,INE463V01026,
123,ANANTRAJ,EQ,101.35,102.3,98.4,99.4,99.3,100.8,1655390,165349036.2,29-NOV-2022,10081,INE242C01024,
124,ANDHRAPAP,EQ,425.1,435.0,414.0,415.4,416.5,428.95,88074,37013583.5,29-NOV-2022,4049,INE435A01028,
125,ANDHRSUGAR,EQ,130.2,132.0,130.05,130.8,130.65,131.15,68528,8980630.75,29-NOV-2022,1705,INE715B01021,
126,ANDREWYU,EQ,26.1,27.25,24.95,26.3,26.15,25.45,2635140,69394218.15,29-NOV-2022,9828,INE449C01025,
127,ANGELONE,EQ,1585.3,1616.7,1578.5,1583.45,1584.8,1577.45,434709,695111781.5,29-NOV-2022,22147,INE732I01013,
128,ANIKINDS,EQ,39.85,40.8,39.35,39.9,40.25,39.85,59349,2374568.95,29-NOV-2022,610,INE087B01017,
129,ANKITMETAL,EQ,5.95,6.0,5.7,5.85,5.85,5.8,96208,561391.95,29-NOV-2022,333,INE106I01010,
130,ANMOL,EQ,155.95,156.9,150.5,153.1,152.7,154.55,8306,1275007.7,29-NOV-2022,302,INE02AR01019,
131,ANNAPURNA,SM,135.7,143.0,135.7,142.05,143.0,139.1,68000,9511700.0,29-NOV-2022,34,INE0MGM01017,
132,ANSALAPI,BE,16.8,16.8,16.8,16.8,16.8,17.65,93907,1577637.6,29-NOV-2022,124,INE436A01026,
133,ANTGRAPHIC,EQ,0.8,0.8,0.75,0.75,0.8,0.8,219234,170470.3,29-NOV-2022,312,INE414B01021,
134,ANUP,EQ,865.4,924.95,865.0,893.5,900.0,874.15,29404,26224623.65,29-NOV-2022,2383,INE294Z01018,
135,ANURAS,EQ,732.5,735.0,725.4,727.05,726.2,730.65,59474,43310149.2,29-NOV-2022,3969,INE930P01018,
136,APARINDS,EQ,1510.0,1516.7,1460.0,1467.6,1461.0,1501.35,49538,73194169.3,29-NOV-2022,8614,INE372A01015,
137,APCL,EQ,222.2,239.0,222.2,235.85,235.25,228.75,40334,9466078.3,29-NOV-2022,1643,INE071F01012,
138,APCOTEXIND,EQ,489.8,493.0,482.55,485.35,485.2,488.4,26191,12740104.8,29-NOV-2022,3156,INE116A01032,
139,APEX,EQ,263.6,265.5,258.1,259.15,259.5,260.8,86512,22560354.55,29-NOV-2022,2970,INE346W01013,
140,APLAPOLLO,EQ,1089.8,1093.25,1070.0,1074.45,1077.0,1086.35,174045,187686143.95,29-NOV-2022,17392,INE702C01027,
141,APLLTD,EQ,603.1,605.65,596.1,597.6,596.1,600.05,53060,31784037.3,29-NOV-2022,2229,INE901L01018,
142,APOLLO,BE,268.0,272.6,265.0,272.5,272.6,259.65,183414,49768710.4,29-NOV-2022,2247,INE713T01010,
143,APOLLOHOSP,EQ,4725.0,4842.0,4707.65,4719.2,4712.6,4721.85,910558,4344868888.9,29-NOV-2022,64160,INE437A01024,
144,APOLLOPIPE,EQ,495.7,504.85,489.55,494.7,494.0,495.7,45493,22718009.4,29-NOV-2022,2798,INE126J01016,
145,APOLLOTYRE,EQ,314.3,318.0,312.95,315.15,314.2,312.7,7814998,2465580839.95,29-NOV-2022,66006,INE438A01022,
146,APOLSINHOT,EQ,1359.5,1359.5,1330.1,1350.3,1342.0,1348.6,438,590467.15,29-NOV-2022,90,INE451F01024,
147,APTECHT,EQ,325.9,336.0,324.5,329.1,328.05,324.4,112767,37222073.6,29-NOV-2022,4888,INE266F01018,
148,APTUS,EQ,315.0,317.9,313.05,315.1,315.6,313.55,68632,21664006.4,29-NOV-2022,5103,INE852O01025,
149,ARCHIDPLY,EQ,77.65,78.6,74.35,75.65,74.8,77.65,70150,5434695.3,29-NOV-2022,1257,INE877I01016,
150,ARCHIES,EQ,23.5,24.55,23.3,24.2,24.2,23.75,137391,3297176.4,29-NOV-2022,664,INE731A01020,
151,ARENTERP,EQ,32.45,34.15,32.45,33.85,33.9,33.5,2151,71645.35,29-NOV-2022,44,INE610C01014,
152,ARIES,EQ,138.0,138.9,136.55,137.3,137.35,136.6,45643,6284666.95,29-NOV-2022,714,INE298I01015,
153,ARIHANTCAP,EQ,68.0,72.0,66.5,68.8,68.1,67.05,110792,7606261.0,29-NOV-2022,899,INE420B01036,
154,ARIHANTSUP,EQ,220.0,222.15,218.0,218.5,218.2,221.1,12161,2664397.25,29-NOV-2022,537,INE643K01018,
155,ARMANFIN,EQ,1527.1,1527.1,1424.25,1447.85,1447.0,1512.0,43587,63245257.8,29-NOV-2022,4476,INE109C01017,
156,AROGRANITE,EQ,44.95,45.45,44.05,44.4,44.35,44.35,15038,670137.55,29-NOV-2022,201,INE210C01013,
157,ARROWGREEN,BE,168.0,174.45,158.55,174.45,174.45,166.15,55708,9593019.9,29-NOV-2022,430,INE570D01018,
158,ARSHIYA,EQ,10.85,11.0,10.7,11.0,11.0,10.5,1169899,12826650.8,29-NOV-2022,596,INE968D01022,
159,ARSSINFRA,BE,21.25,21.4,20.6,20.8,20.7,20.75,4318,90367.5,29-NOV-2022,38,INE267I01010,
160,ARTEMISMED,EQ,78.7,79.25,77.25,77.7,77.9,77.6,105261,8225091.5,29-NOV-2022,1567,INE025R01021,
161,ARTNIRMAN,EQ,67.55,69.8,67.5,68.2,68.0,68.9,6576,452249.4,29-NOV-2022,118,INE738V01013,
162,ARVEE,EQ,94.15,102.9,94.15,99.3,102.9,95.75,2463,242062.4,29-NOV-2022,87,INE006Z01016,
163,ARVIND,EQ,94.3,95.0,92.5,92.85,92.75,94.25,682562,63795271.5,29-NOV-2022,5615,INE034A01011,
164,ARVINDFASN,EQ,334.95,336.45,327.5,329.45,328.15,334.05,123720,40985251.55,29-NOV-2022,5657,INE955V01021,
165,ARVSMART,EQ,280.1,281.95,270.0,273.5,274.0,276.45,118812,32653955.55,29-NOV-2022,4469,INE034S01021,
166,ASAHIINDIA,EQ,615.45,620.0,611.0,613.2,613.0,616.05,56262,34633743.2,29-NOV-2022,4755,INE439A01020,
167,ASAHISONG,EQ,269.0,269.0,262.0,262.8,262.5,266.25,9278,2454222.7,29-NOV-2022,640,INE228I01012,
168,ASAL,EQ,391.5,395.45,386.5,387.9,387.0,391.5,15704,6123982.6,29-NOV-2022,1281,INE900C01027,
169,ASALCBR,EQ,434.35,439.9,430.0,433.4,435.85,434.0,47244,20579143.35,29-NOV-2022,3410,INE073G01016,
170,ASCOM,SM,101.3,101.3,101.3,101.3,101.3,96.5,4000,405200.0,29-NOV-2022,2,INE08KD01015,
171,ASHAPURMIN,EQ,85.55,88.0,85.15,87.7,87.65,86.05,80193,7001225.65,29-NOV-2022,1230,INE348A01023,
172,ASHIANA,EQ,145.0,146.45,143.5,144.1,144.0,145.65,25548,3707878.95,29-NOV-2022,1125,INE365D01021,
173,ASHIMASYN,EQ,15.3,15.65,15.0,15.15,15.25,15.25,52893,802650.25,29-NOV-2022,194,INE440A01010,
174,ASHOKA,EQ,78.2,79.55,76.55,76.9,76.8,77.6,1201004,93605360.5,29-NOV-2022,8920,INE442H01029,
175,ASHOKLEY,EQ,150.35,150.35,148.2,148.55,148.4,150.0,8878462,1325479108.2,29-NOV-2022,37949,INE208A01029,
176,ASIANENE,EQ,72.8,74.05,71.5,73.25,73.15,72.8,67483,4942182.4,29-NOV-2022,1364,INE276G01015,
177,ASIANHOTNR,EQ,87.75,89.55,87.2,88.2,88.0,88.0,576,50811.85,29-NOV-2022,35,INE363A01022,
178,ASIANPAINT,EQ,3157.0,3169.0,3127.15,3135.05,3133.0,3151.2,877720,2759158879.55,29-NOV-2022,58639,INE021A01026,
179,ASIANTILES,EQ,51.75,52.45,51.35,51.6,51.8,51.6,217961,11301539.85,29-NOV-2022,1985,INE022I01019,
180,ASPINWALL,EQ,212.4,215.9,211.95,214.3,214.8,211.0,3444,738457.5,29-NOV-2022,194,INE991I01015,
181,ASTEC,EQ,2130.0,2130.0,2065.15,2074.8,2085.0,2082.2,22074,46149233.55,29-NOV-2022,4517,INE563J01010,
182,ASTERDM,EQ,232.0,235.8,231.1,233.35,233.0,232.15,347199,81011585.85,29-NOV-2022,7406,INE914M01019,
183,ASTRAL,EQ,1900.0,1907.7,1878.55,1882.05,1883.0,1895.9,185029,349737295.1,29-NOV-2022,22107,INE006I01046,
184,ASTRAMICRO,EQ,309.35,312.0,306.0,307.2,307.25,308.25,188769,58294291.05,29-NOV-2022,4467,INE386C01029,
185,ASTRAZEN,EQ,3360.0,3395.95,3318.9,3334.0,3348.0,3360.95,9088,30615680.95,29-NOV-2022,2432,INE203A01020,
186,ASTRON,EQ,33.7,34.05,33.45,33.55,33.45,33.7,22071,743146.0,29-NOV-2022,240,INE646X01014,
187,ATALREAL,SM,72.5,75.25,72.45,74.0,74.0,72.3,384000,28180560.0,29-NOV-2022,64,INE0ALR01011,
188,ATFL,EQ,833.0,838.8,813.8,823.45,831.0,829.6,11232,9221914.5,29-NOV-2022,1953,INE209A01019,
189,ATGL,EQ,3589.2,3658.0,3552.25,3600.0,3579.0,3605.15,184715,667114255.6,29-NOV-2022,20463,INE399L01023,
190,ATLANTA,BE,18.45,18.45,18.4,18.45,18.45,18.1,35698,658611.6,29-NOV-2022,112,INE285H01022,
191,ATUL,EQ,8348.35,8438.0,8270.0,8343.35,8292.2,8420.7,27812,232477315.25,29-NOV-2022,4514,INE100A01010,
192,ATULAUTO,EQ,317.7,320.2,308.0,309.15,309.95,318.1,154500,48346874.3,29-NOV-2022,6781,INE951D01028,
193,AUBANK,EQ,639.0,641.9,625.85,627.35,627.65,638.75,791869,499384765.85,29-NOV-2022,26595,INE949L01017,
194,AURDIS,SM,130.05,130.05,130.05,130.05,130.05,135.5,2000,260100.0,29-NOV-2022,1,INE448V01019,
195,AURIONPRO,EQ,335.0,339.15,330.6,335.65,335.05,332.65,40802,13636668.95,29-NOV-2022,2251,INE132H01018,
196,AUROPHARMA,EQ,467.5,472.8,466.0,466.6,466.75,467.35,1069123,501281109.3,29-NOV-2022,22700,INE406A01037,
197,AURUM,BE,141.0,142.0,135.0,136.4,136.1,139.9,23048,3181371.95,29-NOV-2022,355,INE898S01029,
198,AURUMPP,X1,74.2,77.8,70.5,72.65,74.0,74.1,43794,3326538.2,29-NOV-2022,147,IN9898S01019,
199,AUSOMENT,EQ,74.8,74.9,71.5,71.75,71.5,73.25,3852,278639.1,29-NOV-2022,167,INE218C01016,
200,AUTOAXLES,EQ,2029.9,2039.7,1980.0,1986.45,1980.0,2019.8,4929,9860613.2,29-NOV-2022,1339,INE449A01011,
201,AUTOBEES,EQ,132.65,132.65,131.0,131.2,131.4,131.5,56624,7447096.31,29-NOV-2022,560,INF204KC1337,
202,AUTOIND,EQ,87.3,89.0,85.55,86.6,86.35,86.0,88405,7739515.35,29-NOV-2022,1630,INE718H01014,
203,AVADHSUGAR,EQ,510.35,517.95,508.0,509.65,509.4,508.8,50010,25697196.3,29-NOV-2022,3286,INE349W01017,
204,AVANTIFEED,EQ,386.1,389.0,383.05,385.05,385.4,386.1,622567,239805139.45,29-NOV-2022,22600,INE871C01038,
205,AVG,SM,128.0,128.0,127.95,127.95,127.95,128.0,2400,307140.0,29-NOV-2022,2,INE680Z01018,
206,AVROIND,EQ,119.0,119.0,112.75,113.35,112.85,114.4,20886,2375548.65,29-NOV-2022,298,INE652Z01017,
