,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Unnamed: 13
16,676GS2061,GS,93.2,93.2,93.2,93.2,93.2,98.0,5,466.0,15-NOV-2022,1,IN0020200401,
17,699GS2051,GS,97.01,97.6,97.01,97.6,97.6,97.6,3581,347402.51,15-NOV-2022,12,IN0020210194,
18,710GS2029,GS,100.0,100.0,99.9,99.99,100.0,99.92,1582,158193.7,15-NOV-2022,12,IN0020220011,
19,719GS2060,GS,97.0,97.0,97.0,97.0,97.0,97.0,700,67900.0,15-NOV-2022,2,IN0020200039,
20,726GS2032,GS,101.75,101.75,101.7,101.7,101.7,101.02,5500,559462.5,15-NOV-2022,8,IN0020220060,
21,736GS2052,GS,100.9,100.94,100.9,100.94,100.94,100.5,9912,1000517.04,15-NOV-2022,3,IN0020220086,
22,738GS2027,GS,104.25,104.25,104.1,104.12,104.1,104.0,3202,333583.5,15-NOV-2022,7,IN0020220037,
23,74GS2062,GS,100.0,101.05,100.0,100.5,100.5,100.0,3146,314755.0,15-NOV-2022,3,IN0020220094,
24,754GS2036,GS,105.75,105.75,104.2,104.99,104.99,105.25,195415,20509973.35,15-NOV-2022,46,IN0020220029,
25,77MH30,SG,97.0,97.0,97.0,97.0,97.0,96.0,900,87300.0,15-NOV-2022,3,IN2220220130,
26,828GS2032,GS,108.75,108.75,108.75,108.75,108.75,103.6,5000,543750.0,15-NOV-2022,1,IN0020060086,
27,91D020223,TB,98.0,98.0,98.0,98.0,98.0,98.0,100,9800.0,15-NOV-2022,1,IN002022X312,
28,A2ZINFRA,EQ,11.0,11.1,10.8,10.8,10.9,11.0,91663,994622.2,15-NOV-2022,326,INE619I01012,
29,AAATECH,SM,71.1,74.0,71.1,74.0,74.0,73.0,13500,985950.0,15-NOV-2022,3,INE0D0U01013,
30,AAKASH,EQ,10.0,10.1,9.5,9.5,9.6,10.0,3288840,31657195.2,15-NOV-2022,2810,INE087Z01024,
31,AAREYDRUGS,EQ,38.5,38.5,37.25,37.5,37.4,38.7,26204,986492.8,15-NOV-2022,281,INE198H01019,
32,AARON,BE,168.0,168.0,157.65,163.5,167.0,165.9,4783,785743.1,15-NOV-2022,177,INE721Z01010,
33,AARTIDRUGS,EQ,465.3,466.0,460.8,465.2,465.0,462.85,40085,18609196.4,15-NOV-2022,3204,INE767A01016,
34,AARTIIND,EQ,693.0,715.0,682.2,705.9,708.5,705.5,929808,654433744.65,15-NOV-2022,25552,INE769A01020,
35,AARTISURF,EQ,739.0,739.0,725.05,727.75,727.0,734.05,3986,2916843.1,15-NOV-2022,511,INE09EO01013,
36,AARVEEDEN,EQ,25.45,25.75,23.4,24.6,24.85,25.3,27070,665181.75,15-NOV-2022,173,INE273D01019,
37,AARVI,EQ,154.95,156.9,146.6,151.85,150.85,152.45,26955,4073025.25,15-NOV-2022,506,INE754X01016,
38,AAVAS,EQ,2024.2,2049.8,2021.1,2034.7,2030.85,2024.2,96079,195885755.35,15-NOV-2022,17625,INE216P01012,
39,ABAN,EQ,50.05,50.05,48.45,48.85,49.05,49.75,138997,6838350.85,15-NOV-2022,1742,INE421A01028,
40,ABB,EQ,3027.0,3080.0,3014.4,3027.85,3020.0,3025.2,383627,1165086344.65,15-NOV-2022,35314,INE117A01022,
41,ABBOTINDIA,EQ,20001.05,20138.85,19501.25,19651.45,19631.0,19939.3,16611,327944552.85,15-NOV-2022,5753,INE358A01014,
42,ABCAPITAL,EQ,130.1,130.95,127.2,128.1,127.95,130.4,3026779,388628282.85,15-NOV-2022,21633,INE674K01013,
43,ABFRL,EQ,315.5,316.55,310.7,312.6,312.6,314.6,1246357,389566787.35,15-NOV-2022,18518,INE647O01011,
44,ABMINTLLTD,BE,72.65,72.65,66.0,69.0,69.0,69.2,615,41478.45,15-NOV-2022,24,INE251C01025,
45,ABSLAMC,EQ,426.0,429.5,423.15,427.0,429.0,426.35,55213,23523471.7,15-NOV-2022,2049,INE404A01024,
46,ABSLBANETF,EQ,42.22,42.75,42.01,42.53,42.62,42.22,7788659,330095138.33,15-NOV-2022,3651,INF209KB17D5,
47,ABSLNN50ET,EQ,44.46,45.9,44.0,44.6,44.75,44.46,3238,144559.8,15-NOV-2022,65,INF209KB16D7,
48,ACC,EQ,2447.65,2514.75,2442.1,2478.65,2480.5,2435.45,1003908,2491104907.9,15-NOV-2022,48446,INE012A01025,
49,ACCELYA,EQ,1579.7,1588.7,1540.1,1574.55,1570.0,1551.45,86151,134885904.5,15-NOV-2022,8668,INE793A01012,
50,ACCORD,SM,30.9,30.9,30.9,30.9,30.9,30.0,2000,61800.0,15-NOV-2022,1,INE113X01015,
51,ACCURACY,EQ,204.9,204.9,192.6,193.95,195.35,200.6,77962,15210224.2,15-NOV-2022,1693,INE648Z01015,
52,ACE,EQ,346.85,347.5,328.0,332.7,332.95,345.1,863886,288341624.65,15-NOV-2022,19186,INE731H01025,
53,ACEINTEG,EQ,58.7,58.7,58.65,58.7,58.7,55.95,4717,276887.15,15-NOV-2022,77,INE543V01017,
54,ACRYSIL,EQ,487.5,504.25,480.55,498.25,499.5,480.3,117965,58592974.3,15-NOV-2022,6492,INE482D01024,
55,ADANIENT,EQ,4025.05,4065.0,4022.0,4057.8,4064.95,4022.55,1065546,4307224038.45,15-NOV-2022,49890,INE423A01024,
56,ADANIGREEN,EQ,2185.0,2212.1,2171.15,2196.95,2195.0,2178.55,603539,1321552479.0,15-NOV-2022,25023,INE364U01010,
57,ADANIPORTS,EQ,898.9,915.5,895.0,906.9,905.0,895.05,10675723,9682425684.1,15-NOV-2022,122119,INE742F01042,
58,ADANIPOWER,BE,355.9,358.5,353.0,357.05,357.2,359.8,1265382,449787386.5,15-NOV-2022,21991,INE814H01011,
59,ADANITRANS,EQ,3287.65,3305.45,3257.65,3290.3,3287.0,3287.65,939040,3084935949.8,15-NOV-2022,36587,INE931S01010,
60,ADFFOODS,EQ,751.7,752.05,740.0,743.4,742.0,744.7,4038,3010245.5,15-NOV-2022,696,INE982B01019,
61,ADL,BE,62.0,64.9,61.0,62.85,64.7,62.6,623,39167.8,15-NOV-2022,19,INE0CHO01012,
62,ADORWELD,EQ,856.85,873.95,856.0,860.65,860.0,856.85,28140,24352163.8,15-NOV-2022,5054,INE045A01017,
63,ADROITINFO,EQ,20.4,20.4,19.9,20.4,20.4,19.45,75647,1542452.15,15-NOV-2022,229,INE737B01033,
64,ADSL,EQ,107.6,107.9,102.45,104.3,103.85,106.65,74331,7832940.05,15-NOV-2022,1768,INE102I01027,
65,ADVANIHOTR,EQ,81.3,82.7,78.25,78.6,79.0,83.9,116608,9313787.8,15-NOV-2022,1718,INE199C01026,
66,ADVENZYMES,EQ,281.1,284.1,275.5,277.2,280.0,279.7,47801,13334001.65,15-NOV-2022,3083,INE837H01020,
67,AEGISCHEM,EQ,316.3,326.0,314.55,323.6,322.25,314.7,645666,206738609.7,15-NOV-2022,19934,INE208C01025,
68,AETHER,EQ,895.0,931.7,889.75,924.8,926.0,882.35,138334,127027634.85,15-NOV-2022,9088,INE0BWX01014,
69,AFFLE,EQ,1263.0,1265.95,1238.1,1251.7,1249.0,1260.0,111809,139468738.95,15-NOV-2022,10125,INE00WC01027,
70,AGARIND,EQ,629.3,649.9,610.0,616.15,617.05,617.0,107692,67513390.2,15-NOV-2022,9668,INE204E01012,
71,AGI,EQ,314.65,317.85,313.0,314.15,313.5,313.35,47768,15040078.6,15-NOV-2022,2434,INE415A01038,
72,AGRITECH,EQ,100.1,102.95,96.0,96.7,96.5,100.1,9521,930836.55,15-NOV-2022,290,INE449G01018,
73,AGROPHOS,EQ,38.5,39.0,37.1,37.95,38.2,38.3,63295,2401164.2,15-NOV-2022,618,INE740V01019,
74,AGSTRA,EQ,78.25,78.7,77.4,77.75,77.9,77.8,134028,10445566.85,15-NOV-2022,2041,INE583L01014,
75,AHLADA,BE,108.0,108.0,104.0,105.25,104.0,105.4,3952,417404.8,15-NOV-2022,43,INE00PV01013,
76,AHLEAST,BE,124.55,124.55,118.3,118.6,118.3,124.5,21003,2495765.05,15-NOV-2022,310,INE926K01017,
77,AHLUCONT,EQ,401.0,409.35,398.0,405.35,409.05,407.15,47998,19351231.45,15-NOV-2022,2355,INE758C01029,
78,AIAENG,EQ,2764.95,2788.7,2658.2,2674.3,2673.95,2731.75,74693,203086309.15,15-NOV-2022,8852,INE212H01026,
79,AILIMITED,SM,32.0,32.0,30.4,31.5,31.5,31.95,9000,281700.0,15-NOV-2022,3,INE0CAJ01017,
80,AIRAN,EQ,17.4,17.45,17.25,17.35,17.4,17.3,74143,1286094.5,15-NOV-2022,453,INE645W01026,
81,AIROLAM,EQ,95.0,97.0,87.65,93.55,94.5,105.0,188358,17631682.55,15-NOV-2022,3245,INE801L01010,
82,AIRTELPP,E1,443.0,453.9,440.0,450.9,453.0,444.35,700391,312720253.5,15-NOV-2022,7570,IN9397D01014,
83,AISL,SM,47.0,50.5,46.95,47.0,47.0,49.4,4800,229740.0,15-NOV-2022,4,INE635Y01015,
84,AJANTPHARM,EQ,1268.75,1283.7,1255.85,1280.25,1277.0,1262.4,50430,64284713.8,15-NOV-2022,6597,INE031B01049,
85,AJMERA,EQ,275.8,280.0,272.8,274.05,274.3,276.0,36290,10042048.85,15-NOV-2022,1246,INE298G01027,
86,AJOONI,EQ,7.95,8.0,7.6,7.65,7.7,7.85,115161,890204.3,15-NOV-2022,358,INE820Y01021,
87,AJRINFRA,EQ,1.5,1.5,1.45,1.45,1.5,1.5,303752,445306.0,15-NOV-2022,312,INE181G01025,
88,AKASH,EQ,37.0,37.0,35.3,35.85,35.85,35.4,15127,542515.85,15-NOV-2022,166,INE737W01013,
89,AKG,BE,58.95,58.95,56.1,56.5,56.5,58.4,3771,216284.45,15-NOV-2022,30,INE00Y801016,
90,AKSHAR,EQ,41.5,42.0,40.65,41.65,41.9,41.25,84866,3520066.95,15-NOV-2022,683,INE256Z01017,
91,AKSHARCHEM,EQ,291.0,353.1,291.0,339.85,339.0,294.25,215542,73044052.0,15-NOV-2022,10296,INE542B01011,
92,AKSHOPTFBR,EQ,10.25,10.45,10.0,10.1,10.1,10.15,251643,2562388.8,15-NOV-2022,507,INE523B01011,
93,AKZOINDIA,EQ,2342.5,2388.8,2275.7,2299.8,2310.0,2342.5,26104,60398279.35,15-NOV-2022,7470,INE133A01011,
94,ALANKIT,EQ,11.1,11.15,10.95,11.0,11.0,11.1,142519,1570011.2,15-NOV-2022,388,INE914E01040,
95,ALBERTDAVD,EQ,617.8,618.15,601.6,607.9,607.9,606.05,4876,2969394.7,15-NOV-2022,535,INE155C01010,
96,ALEMBICLTD,EQ,74.45,75.4,73.7,74.65,74.8,73.05,150766,11222724.2,15-NOV-2022,1831,INE426A01027,
97,ALICON,EQ,929.9,992.0,925.05,959.75,959.9,915.1,60498,57594189.0,15-NOV-2022,4969,INE062D01024,
98,ALKALI,EQ,114.05,133.0,113.35,128.15,127.0,113.35,526007,66045531.65,15-NOV-2022,12451,INE773I01017,
99,ALKEM,EQ,3121.0,3203.45,3120.05,3130.2,3135.05,3146.3,56702,178990463.85,15-NOV-2022,8125,INE540L01014,
100,ALKYLAMINE,EQ,2857.1,2865.0,2845.0,2848.1,2845.0,2857.1,10949,31232706.9,15-NOV-2022,3043,INE150B01039,
101,ALLCARGO,EQ,477.3,483.75,460.1,468.1,467.7,473.9,1594072,752572796.75,15-NOV-2022,29385,INE418H01029,
102,ALLSEC,EQ,489.45,489.45,471.1,477.8,478.5,484.85,9114,4362357.15,15-NOV-2022,779,INE835G01018,
103,ALMONDZ,EQ,80.1,81.5,78.0,79.6,78.0,80.1,19386,1563011.5,15-NOV-2022,268,INE326B01027,
104,ALOKINDS,BE,16.0,16.0,15.65,15.75,15.75,15.95,1896359,30044220.45,15-NOV-2022,4151,INE270A01029,
105,ALPA,EQ,54.7,56.95,53.7,54.05,54.05,57.9,91050,4951376.1,15-NOV-2022,1241,INE385I01010,
106,ALPHAGEO,EQ,273.45,273.5,271.05,272.8,273.0,272.85,7170,1953236.9,15-NOV-2022,359,INE137C01018,
107,ALPSINDUS,EQ,2.25,2.25,2.15,2.2,2.2,2.25,37929,82691.9,15-NOV-2022,81,INE093B01015,
108,AMARAJABAT,EQ,619.4,629.4,617.7,627.0,627.5,622.15,1107478,692038663.6,15-NOV-2022,20510,INE885A01032,
109,AMBER,EQ,2054.0,2054.0,2020.25,2045.05,2041.3,2044.7,14701,29977892.25,15-NOV-2022,3412,INE371P01015,
110,AMBICAAGAR,BE,29.95,30.35,29.6,29.75,29.6,29.55,8463,253897.9,15-NOV-2022,69,INE792B01012,
111,AMBIKCO,EQ,1550.0,1550.0,1525.0,1526.5,1525.0,1534.7,9602,14698934.15,15-NOV-2022,2384,INE540G01014,
112,AMBUJACEM,EQ,583.9,593.0,575.3,586.45,585.45,580.3,11897606,6980338228.2,15-NOV-2022,149113,INE079A01024,
113,AMDIND,BE,70.8,70.8,70.8,70.8,70.8,74.5,11127,787791.6,15-NOV-2022,130,INE005I01014,
114,AMEYA,SM,54.0,55.45,53.3,55.0,55.0,53.8,16000,871000.0,15-NOV-2022,4,INE0KT901015,
115,AMIORG,EQ,893.95,893.95,883.3,888.95,889.0,880.85,25465,22622899.75,15-NOV-2022,2398,INE00FF01017,
116,AMJLAND,EQ,28.95,29.05,28.35,28.6,29.0,28.65,4975,142940.0,15-NOV-2022,72,INE606A01024,
117,AMRUTANJAN,EQ,741.75,743.9,730.25,733.6,735.0,738.05,10875,8001952.7,15-NOV-2022,1281,INE098F01031,
118,ANANDRATHI,EQ,708.75,708.75,702.0,703.35,702.0,703.95,13773,9696873.25,15-NOV-2022,921,INE463V01026,
119,ANANTRAJ,EQ,115.3,120.35,114.85,118.35,117.4,115.4,2051059,243162600.7,15-NOV-2022,10402,INE242C01024,
120,ANDHRAPAP,EQ,455.0,455.0,445.35,447.4,449.75,449.35,60732,27319022.65,15-NOV-2022,3537,INE435A01028,
121,ANDHRSUGAR,EQ,132.35,132.35,128.5,129.55,129.55,131.3,192696,25087605.8,15-NOV-2022,4109,INE715B01021,
122,ANDREWYU,EQ,21.2,21.6,20.8,21.1,21.05,20.95,204784,4337153.7,15-NOV-2022,737,INE449C01025,
123,ANGELONE,EQ,1515.0,1551.95,1488.0,1532.7,1529.95,1513.0,489455,747225911.75,15-NOV-2022,25176,INE732I01013,
124,ANIKINDS,EQ,40.5,41.0,39.4,39.8,39.8,41.65,122298,4898383.0,15-NOV-2022,1155,INE087B01017,
125,ANKITMETAL,EQ,6.15,6.35,5.75,5.95,6.0,6.1,643315,3851119.6,15-NOV-2022,699,INE106I01010,
126,ANMOL,EQ,157.95,162.0,152.15,160.1,160.0,156.5,15858,2466425.8,15-NOV-2022,349,INE02AR01019,
127,ANNAPURNA,SM,137.0,152.95,135.5,149.65,147.4,133.9,268000,38389600.0,15-NOV-2022,120,INE0MGM01017,
128,ANSALAPI,BE,26.45,27.7,26.1,27.55,27.45,26.45,163194,4383725.2,15-NOV-2022,290,INE436A01026,
129,ANTGRAPHIC,EQ,0.8,0.85,0.8,0.8,0.85,0.8,246284,202940.95,15-NOV-2022,406,INE414B01021,
130,ANUP,EQ,877.9,897.45,867.1,885.65,890.0,874.1,9513,8407516.5,15-NOV-2022,1114,INE294Z01018,
131,ANURAS,EQ,747.6,747.6,733.5,744.05,742.8,743.85,68858,51019712.9,15-NOV-2022,3763,INE930P01018,
132,APARINDS,EQ,1504.95,1648.0,1487.0,1599.85,1601.1,1490.0,579587,921628272.6,15-NOV-2022,48946,INE372A01015,
133,APCL,EQ,213.9,217.9,210.0,212.5,212.0,212.7,26175,5618697.25,15-NOV-2022,631,INE071F01012,
134,APCOTEXIND,EQ,492.85,511.9,488.4,507.0,509.0,490.1,86836,43552226.35,15-NOV-2022,6064,INE116A01032,
135,APEX,EQ,272.0,283.0,270.6,278.45,278.55,271.4,49712,13827253.55,15-NOV-2022,2776,INE346W01013,
136,APLAPOLLO,EQ,1087.1,1093.7,1062.05,1073.6,1072.05,1084.0,476940,509136951.45,15-NOV-2022,14251,INE702C01027,
137,APLLTD,EQ,643.2,652.75,640.0,646.3,647.5,640.0,158516,102618388.65,15-NOV-2022,5896,INE901L01018,
138,APOLLO,BE,236.25,245.7,236.25,243.55,243.1,238.45,131913,32103517.65,15-NOV-2022,1530,INE713T01010,
139,APOLLOHOSP,EQ,4560.0,4629.0,4527.0,4611.95,4628.0,4556.7,492794,2256948916.2,15-NOV-2022,35681,INE437A01024,
140,APOLLOPIPE,EQ,484.35,484.35,465.05,473.65,476.95,477.2,43978,20705839.4,15-NOV-2022,3714,INE126J01016,
141,APOLLOTYRE,EQ,291.0,303.6,290.0,297.7,298.0,285.35,16987072,5078102039.9,15-NOV-2022,127801,INE438A01022,
142,APOLSINHOT,EQ,1440.0,1440.0,1330.4,1332.25,1330.4,1400.4,4965,6721153.3,15-NOV-2022,575,INE451F01024,
143,APTECHT,EQ,338.1,349.7,338.1,341.5,340.5,338.0,280729,96698227.3,15-NOV-2022,8638,INE266F01018,
144,APTUS,EQ,324.0,326.3,311.65,317.75,318.5,324.45,1828164,592684956.45,15-NOV-2022,12990,INE852O01025,
145,ARCHIDPLY,EQ,68.0,68.45,65.2,66.05,66.0,67.95,80341,5320723.0,15-NOV-2022,1382,INE877I01016,
146,ARCHIES,EQ,19.4,21.8,18.75,21.15,21.4,18.65,912731,19150615.2,15-NOV-2022,3369,INE731A01020,
147,ARENTERP,EQ,31.95,35.25,31.85,33.0,33.0,32.05,5877,192948.15,15-NOV-2022,132,INE610C01014,
148,ARIES,EQ,138.65,138.65,133.75,135.35,135.0,136.6,35023,4739779.5,15-NOV-2022,1019,INE298I01015,
149,ARIHANTCAP,EQ,71.4,71.55,69.25,69.6,69.9,70.3,45838,3211717.1,15-NOV-2022,567,INE420B01036,
150,ARIHANTSUP,EQ,233.0,239.9,226.2,236.45,233.85,229.85,228300,53354664.95,15-NOV-2022,3429,INE643K01018,
151,ARMANFIN,EQ,1624.9,1705.0,1560.1,1577.55,1570.0,1573.65,102383,169459742.55,15-NOV-2022,12061,INE109C01017,
152,AROGRANITE,EQ,47.0,47.0,46.2,46.55,46.85,46.85,12834,598071.95,15-NOV-2022,143,INE210C01013,
153,ARROWGREEN,BE,124.5,130.9,119.55,130.9,130.9,124.7,35675,4658183.8,15-NOV-2022,317,INE570D01018,
154,ARSHIYA,EQ,11.15,11.55,10.9,11.05,11.1,11.15,1007545,11206033.25,15-NOV-2022,1034,INE968D01022,
155,ARSSINFRA,BE,21.4,21.4,21.4,21.4,21.4,20.4,31571,675619.4,15-NOV-2022,48,INE267I01010,
156,ARTEMISMED,EQ,71.1,74.0,71.1,73.55,73.55,72.55,157565,11510111.3,15-NOV-2022,1458,INE025R01021,
157,ARTNIRMAN,EQ,70.25,72.45,70.25,70.25,70.25,73.9,19667,1386553.25,15-NOV-2022,152,INE738V01013,
158,ARVEE,EQ,92.85,92.85,90.0,90.05,90.0,91.5,1501,136842.05,15-NOV-2022,53,INE006Z01016,
159,ARVIND,EQ,92.2,92.6,91.8,92.15,92.1,91.9,602632,55480733.6,15-NOV-2022,3609,INE034A01011,
160,ARVINDFASN,EQ,370.0,373.0,360.0,365.3,365.45,356.6,860121,313747065.85,15-NOV-2022,21257,INE955V01021,
161,ARVSMART,EQ,275.0,275.0,266.05,267.4,268.25,267.95,30061,8081864.5,15-NOV-2022,1290,INE034S01021,
162,ASAHIINDIA,EQ,648.0,650.0,622.0,629.4,628.8,644.15,195047,123410411.05,15-NOV-2022,7674,INE439A01020,
163,ASAHISONG,EQ,275.75,279.0,271.1,276.65,279.0,271.7,6424,1764831.0,15-NOV-2022,454,INE228I01012,
164,ASAL,EQ,409.9,409.9,395.15,399.55,399.0,402.95,16101,6489168.2,15-NOV-2022,1128,INE900C01027,
165,ASALCBR,EQ,445.0,447.35,430.25,434.95,436.65,441.1,84623,36842738.9,15-NOV-2022,5977,INE073G01016,
166,ASHAPURMIN,EQ,89.0,89.0,85.85,86.4,86.6,91.5,278721,24181918.5,15-NOV-2022,3346,INE348A01023,
167,ASHIANA,EQ,168.3,168.3,153.35,159.55,161.0,170.95,182598,28897965.7,15-NOV-2022,6789,INE365D01021,
168,ASHIMASYN,EQ,14.4,14.5,14.0,14.25,14.2,14.4,98728,1411286.45,15-NOV-2022,349,INE440A01010,
169,ASHOKA,EQ,73.5,74.0,72.85,73.5,73.4,73.1,437290,32174810.65,15-NOV-2022,3599,INE442H01029,
170,ASHOKLEY,EQ,153.0,153.2,149.55,150.1,150.3,152.75,10676227,1609210094.55,15-NOV-2022,68422,INE208A01029,
171,ASIANENE,EQ,72.35,72.55,70.6,71.0,70.65,71.7,48304,3454623.95,15-NOV-2022,646,INE276G01015,
172,ASIANHOTNR,EQ,89.0,89.45,88.5,88.7,88.75,89.2,2085,185384.75,15-NOV-2022,33,INE363A01022,
173,ASIANPAINT,EQ,3068.5,3095.0,3042.0,3079.3,3093.0,3053.2,873840,2673367892.45,15-NOV-2022,57620,INE021A01026,
174,ASIANTILES,EQ,52.75,52.75,51.8,51.95,52.1,52.75,250967,13088059.7,15-NOV-2022,1956,INE022I01019,
175,ASPINWALL,EQ,217.8,217.8,212.6,213.75,213.0,214.1,3754,803668.1,15-NOV-2022,168,INE991I01015,
176,ASTEC,EQ,2162.5,2216.5,2149.0,2159.35,2159.4,2175.35,13535,29547322.3,15-NOV-2022,3456,INE563J01010,
177,ASTERDM,EQ,222.95,229.0,213.35,219.65,219.8,234.0,2929932,642538518.05,15-NOV-2022,39397,INE914M01019,
178,ASTRAL,EQ,1991.55,1992.4,1930.0,1937.05,1938.95,1982.3,687177,1334286706.35,15-NOV-2022,56554,INE006I01046,
179,ASTRAMICRO,EQ,315.2,319.75,309.6,315.2,315.75,313.3,198474,62056975.6,15-NOV-2022,4612,INE386C01029,
180,ASTRAZEN,EQ,3365.0,3384.8,3330.0,3374.85,3375.0,3359.35,8914,30014458.0,15-NOV-2022,2058,INE203A01020,
181,ASTRON,EQ,34.65,35.0,34.05,34.5,34.7,35.25,66177,2280535.25,15-NOV-2022,549,INE646X01014,
182,ATALREAL,SM,58.0,61.85,58.0,59.9,61.85,60.25,9600,575280.0,15-NOV-2022,2,INE0ALR01011,
183,ATFL,EQ,774.75,774.75,753.05,762.45,763.0,770.85,25465,19396858.25,15-NOV-2022,702,INE209A01019,
184,ATGL,EQ,3888.35,3912.4,3811.0,3885.3,3881.0,3870.3,237581,919031081.7,15-NOV-2022,21922,INE399L01023,
185,ATLANTA,BE,18.5,18.5,18.5,18.5,18.5,18.85,6169,114126.5,15-NOV-2022,35,INE285H01022,
186,ATUL,EQ,8335.0,8379.3,8251.3,8294.0,8310.0,8335.4,25911,214894163.2,15-NOV-2022,8350,INE100A01010,
187,ATULAUTO,EQ,273.9,276.25,265.85,267.7,268.7,273.9,120902,32650072.7,15-NOV-2022,4244,INE951D01028,
188,AUBANK,EQ,636.9,638.85,632.0,633.9,632.0,636.15,977826,621217989.1,15-NOV-2022,21251,INE949L01017,
189,AURDIS,SM,157.35,157.35,142.45,142.45,142.45,149.9,50000,7338700.0,15-NOV-2022,23,INE448V01019,
190,AURIONPRO,EQ,355.05,364.5,352.5,358.9,360.4,354.5,66371,23637446.55,15-NOV-2022,5000,INE132H01018,
191,AUROPHARMA,EQ,489.8,494.8,480.0,492.25,491.8,487.45,3099612,1515725077.1,15-NOV-2022,53221,INE406A01037,
192,AURUM,BE,123.65,125.8,122.0,125.1,125.55,123.05,34705,4312240.3,15-NOV-2022,448,INE898S01029,
193,AURUMPP,X1,60.25,62.75,60.1,62.6,62.75,59.85,29638,1820718.9,15-NOV-2022,93,IN9898S01019,
194,AUSOMENT,EQ,72.5,76.5,71.15,72.95,71.95,74.2,3390,247476.35,15-NOV-2022,103,INE218C01016,
195,AUTOAXLES,EQ,1946.8,1955.4,1901.0,1910.75,1920.0,1929.9,6974,13421397.15,15-NOV-2022,1583,INE449A01011,
196,AUTOBEES,EQ,132.31,133.19,132.3,132.83,132.99,132.31,27677,3673864.28,15-NOV-2022,425,INF204KC1337,
197,AUTOIND,EQ,98.9,100.95,96.25,97.0,96.7,99.05,94230,9218116.3,15-NOV-2022,1744,INE718H01014,
198,AVADHSUGAR,EQ,483.0,496.8,483.0,492.8,492.7,483.3,56295,27665704.45,15-NOV-2022,2483,INE349W01017,
199,AVANTIFEED,EQ,433.25,435.35,428.0,430.9,430.0,433.25,120901,52076381.2,15-NOV-2022,5287,INE871C01038,
200,AVG,SM,140.0,141.9,128.5,135.8,135.8,135.2,9600,1298520.0,15-NOV-2022,6,INE680Z01018,
201,AVROIND,EQ,121.5,121.5,112.0,115.1,113.95,117.5,70774,8422491.15,15-NOV-2022,1273,INE652Z01017,
202,AVSL,SM,133.4,133.4,133.4,133.4,133.4,127.05,9000,1200600.0,15-NOV-2022,3,INE522V01011,
203,AVTNPL,EQ,118.3,118.95,114.15,114.8,114.15,117.5,142875,16539035.1,15-NOV-2022,2962,INE488D01021,
204,AWHCL,EQ,334.0,336.05,328.35,331.0,330.0,331.65,84206,27992927.75,15-NOV-2022,4396,INE01BK01022,
205,AWL,EQ,669.2,674.0,665.0,668.05,669.0,667.75,1172371,785229460.05,15-NOV-2022,25996,INE699H01024,
206,AXISBANK,EQ,851.25,859.85,847.2,858.65,859.15,851.0,7124767,6076508603.65,15-NOV-2022,121518,INE238A01034,
