,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Unnamed: 13
0,182D291222,TB,99.4,99.4,99.35,99.35,99.35,97.21,6000,596115.0,05-DEC-2022,2,IN002022Y138,
1,182D300323,TB,96.7,96.7,96.7,96.7,96.7,96.7,5000,483500.0,05-DEC-2022,1,IN002022Y278,
2,20MICRONS,EQ,95.3,96.85,94.5,95.15,95.45,94.9,144360,13775032.25,05-DEC-2022,2331,INE144J01027,
3,21STCENMGM,EQ,22.7,22.7,22.1,22.3,22.7,22.3,15183,339954.8,05-DEC-2022,128,INE253B01015,
4,364D150623,TB,95.95,96.25,95.95,96.25,96.25,95.0,67000,6433750.0,05-DEC-2022,27,IN002022Z119,
5,364D170823,TB,95.0,95.0,95.0,95.0,95.0,95.0,3000,285000.0,05-DEC-2022,1,IN002022Z200,
6,364D191023,TB,94.0,94.0,94.0,94.0,94.0,93.7,500,47000.0,05-DEC-2022,1,IN002022Z291,
7,364D231123,TB,93.25,93.25,93.25,93.25,93.25,93.0,100,9325.0,05-DEC-2022,1,IN002022Z341,
8,364D250523,TB,89.79,89.79,89.79,89.79,89.79,94.45,100,8979.0,05-DEC-2022,1,IN002022Z085,
9,364D290623,TB,95.5,95.5,95.15,95.31,95.15,95.5,500,47655.0,05-DEC-2022,3,IN002022Z135,
10,364D301123,TB,93.5,93.5,93.5,93.5,93.5,93.61,3000,280500.0,05-DEC-2022,3,IN002022Z358,
11,3IINFOLTD,EQ,43.35,43.5,42.8,43.0,43.1,43.1,429103,18508069.05,05-DEC-2022,2605,INE748C01038,
12,3MINDIA,EQ,23165.0,23237.35,22916.6,23108.35,23120.0,23149.35,1739,40119015.5,05-DEC-2022,951,INE470A01017,
13,3PLAND,EQ,18.1,18.1,17.15,18.05,18.05,17.7,2988,53634.6,05-DEC-2022,84,INE105C01023,
14,4THDIM,EQ,90.0,91.2,90.0,91.2,91.2,89.45,64904,5917413.8,05-DEC-2022,129,INE382T01022,
15,522GS2025,GS,97.3,97.3,97.3,97.3,97.3,97.3,1100,107030.0,05-DEC-2022,1,IN0020200112,
16,5PAISA,EQ,328.25,331.25,321.0,323.4,323.3,328.25,45913,14924755.2,05-DEC-2022,3348,INE618L01018,
17,63MOONS,EQ,152.85,162.0,148.75,159.6,158.3,151.15,289621,44890182.85,05-DEC-2022,5087,INE111B01023,
18,667GS2050,GS,95.6,95.89,95.6,95.89,95.89,95.9,13,1246.28,05-DEC-2022,7,IN0020200252,
19,669GS2024,GS,103.0,103.0,102.85,102.85,102.85,102.6,7891,811648.0,05-DEC-2022,4,IN0020220052,
20,676GS2061,GS,92.96,97.5,92.92,97.5,97.5,97.8,955,89425.8,05-DEC-2022,4,IN0020200401,
21,695GS2061,GS,98.0,98.0,98.0,98.0,98.0,98.0,15,1470.0,05-DEC-2022,2,IN0020210202,
22,699GS2051,GS,100.4,100.4,100.35,100.35,100.35,99.99,2,200.75,05-DEC-2022,2,IN0020210194,
23,710GS2029,GS,100.95,100.95,100.6,100.79,100.79,100.95,11460,1156773.2,05-DEC-2022,9,IN0020220011,
24,716GS2050,GS,103.0,103.0,103.0,103.0,103.0,98.99,1,103.0,05-DEC-2022,1,IN0020200054,
25,727GS2026,GS,102.5,102.5,102.5,102.5,102.5,103.0,21,2152.5,05-DEC-2022,1,IN0020190016,
26,736GS2052,GS,102.25,102.25,102.25,102.25,102.25,102.55,1467,150000.75,05-DEC-2022,5,IN0020220086,
27,738GS2027,GS,104.3,104.5,104.3,104.32,104.32,104.45,14300,1492572.2,05-DEC-2022,12,IN0020220037,
28,74GS2062,GS,102.0,102.55,101.0,102.55,102.55,100.05,674,68745.99,05-DEC-2022,9,IN0020220094,
29,754GS2036,GS,102.95,102.95,102.32,102.38,102.39,102.5,61255,6274462.96,05-DEC-2022,44,IN0020220029,
30,759GS2026,GS,98.0,99.0,98.0,99.0,99.0,100.0,200,19700.0,05-DEC-2022,3,IN0020150093,
31,75AP28,SG,95.0,95.0,95.0,95.0,95.0,100.0,100,9500.0,05-DEC-2022,1,IN1020220589,
32,772GS2055,GS,105.0,105.0,103.0,103.0,103.0,103.0,79,8139.0,05-DEC-2022,3,IN0020150077,
33,91D020323,TB,98.5,98.5,98.01,98.01,98.01,98.43,400,39253.0,05-DEC-2022,4,IN002022X353,
34,91D190123,TB,98.56,98.56,98.55,98.55,98.55,98.45,300,29566.0,05-DEC-2022,3,IN002022X296,
35,92GS2030,GS,113.8,113.85,113.8,113.85,113.85,119.0,260000,29594500.0,05-DEC-2022,11,IN0020130053,
36,A2ZINFRA,EQ,11.15,11.4,11.05,11.15,11.2,11.2,124370,1394989.7,05-DEC-2022,351,INE619I01012,
37,AAATECH,EQ,75.25,75.25,71.5,71.95,71.8,71.75,3834,280582.6,05-DEC-2022,147,INE0D0U01013,
38,AAKASH,EQ,7.05,7.1,6.7,6.7,6.7,7.05,4845446,32770932.45,05-DEC-2022,3926,INE087Z01024,
39,AAREYDRUGS,EQ,40.85,41.15,38.5,39.3,39.65,40.05,40443,1603126.2,05-DEC-2022,472,INE198H01019,
40,AARON,BE,158.0,165.65,158.0,165.35,165.65,157.8,8701,1404839.7,05-DEC-2022,244,INE721Z01010,
41,AARTIDRUGS,EQ,446.05,463.5,444.0,460.25,461.0,446.05,122103,55507377.0,05-DEC-2022,5572,INE767A01016,
42,AARTIIND,EQ,677.3,679.95,671.0,674.8,674.0,673.9,386079,260426137.95,05-DEC-2022,16017,INE769A01020,
43,AARTISURF,EQ,713.0,717.95,706.1,710.4,707.0,710.65,4501,3202237.6,05-DEC-2022,547,INE09EO01013,
44,AARVEEDEN,EQ,26.5,28.9,24.75,28.15,28.2,25.85,166927,4601549.0,05-DEC-2022,1269,INE273D01019,
45,AARVI,EQ,182.95,188.0,182.55,184.25,185.0,182.5,19120,3523222.1,05-DEC-2022,506,INE754X01016,
46,AAVAS,EQ,1924.35,1924.35,1881.65,1890.1,1893.95,1914.35,79063,150159266.4,05-DEC-2022,10885,INE216P01012,
47,ABAN,EQ,49.0,52.4,49.0,51.05,50.85,49.1,409933,21006897.4,05-DEC-2022,5421,INE421A01028,
48,ABB,EQ,2975.0,3001.95,2947.0,2975.6,2974.95,2978.1,216805,644759676.25,05-DEC-2022,19399,INE117A01022,
49,ABBOTINDIA,EQ,20183.0,20279.8,19951.1,20059.4,20100.0,20182.9,7824,157270785.9,05-DEC-2022,3289,INE358A01014,
50,ABCAPITAL,EQ,152.5,159.2,151.5,158.65,158.45,151.7,18326577,2859590561.0,05-DEC-2022,89159,INE674K01013,
51,ABCOTS,SM,49.0,49.0,49.0,49.0,49.0,48.45,8000,392000.0,05-DEC-2022,2,INE08PH01015,
52,ABFRL,EQ,317.75,318.75,313.0,315.2,315.2,317.2,1220577,384632120.6,05-DEC-2022,14141,INE647O01011,
53,ABINFRA,SM,13.2,13.2,13.2,13.2,13.2,13.0,4000,52800.0,05-DEC-2022,1,INE00YB01017,
54,ABMINTLLTD,BE,68.5,69.0,68.5,69.0,69.0,69.0,11,754.0,05-DEC-2022,2,INE251C01025,
55,ABSLAMC,EQ,437.45,442.65,435.35,438.6,438.25,433.95,113461,49816469.6,05-DEC-2022,5386,INE404A01024,
56,ABSLBANETF,EQ,45.57,47.99,42.42,43.35,43.35,43.09,11262,488579.26,05-DEC-2022,294,INF209KB17D5,
57,ABSLNN50ET,EQ,45.0,45.98,44.79,45.0,44.87,45.0,5670,254951.42,05-DEC-2022,99,INF209KB16D7,
58,ACC,EQ,2610.2,2628.8,2594.0,2621.1,2622.05,2609.3,458990,1199871318.3,05-DEC-2022,42225,INE012A01025,
59,ACCELYA,EQ,1737.0,1746.0,1671.0,1687.4,1681.9,1707.3,64935,111052768.35,05-DEC-2022,6564,INE793A01012,
60,ACCORD,SM,30.45,32.0,30.4,31.8,31.8,32.0,16000,498700.0,05-DEC-2022,7,INE113X01015,
61,ACCURACY,EQ,182.55,190.0,182.0,182.7,183.3,181.95,19347,3545479.05,05-DEC-2022,396,INE648Z01015,
62,ACE,EQ,332.9,339.95,330.9,332.8,333.15,331.25,346035,115936498.65,05-DEC-2022,8242,INE731H01025,
